Requirement Id,Description,Test,Verdict,Verdict Confidence,Reason,Supporting Files
RQ14,"[Chunk 0] REQUIREMENT 14: APPLICATION LAYER [Chunk 1] The EST client MUST be capable of generating and parsing Simple PKI messages (see Section 4.2). Generating and parsing Full PKI messages is OPTIONAL (see Section 4.3). The client MUST also be able to request CA certificates from the EST server and parse the returned ""bag"" of certificates (see Section 4.1). Requesting CSR attributes and parsing the returned list of attributes is OPTIONAL (see Section 4.5). [Chunk 2] Details of the EST client application configuration are out of scope of the protocol discussion but are necessary for understanding the prerequisites of initiating protocol operations. The EST client is RECOMMENDED to be configured with TA databases for Section 3.3.1 or with a secret key for Section 3.3.3. Implementations conforming to this standard MUST provide the ability to designate Explicit TAs [Chunk 3] . For human usability reasons, a ""fingerprint"" of an Explicit TA database entry can be configured for bootstrapping as discussed in Section 4.1.1. Configuration of an Implicit TA database, perhaps by its inclusion within the EST client distribution or available from the operating system, provides flexibility along with the caveats detailed in Section 6. Implementations conforming to this standard MUST provide the ability to disable use of any Implicit TA database. [Chunk 4] The EST client is configured with sufficient information to form the EST server URI. This can be the full operation path segment (e.g., https://www.example.com/.well-known/est/ or https://www.example.com/.well-known/est/arbitraryLabel1), or the EST client can be configured with a tuple composed of the authority portion of the URI along with the OPTIONAL label (e.g., ""www.example.com:80"" and ""arbitraryLabel1"") or just the authority portion of the URI.",us1883.c,partially_covered,partial,"This chunk is a test description comment describing app-layer behavior (callback not registered, empty token). No executable assertions are present in the snippet, so it provides no verifiable evidence. | Comment describing app-layer callback that returns empty credentials. No assertions in provided snippet; therefore no verification evidence. | Comment describing app-layer callback returning a valid token and server acceptance. No assertions in provided snippet; no verifiable evidence. | Comment describing wrong token scenario. No assertions in provided snippet; therefore not verification evidence. | Comment describing re-enroll with credential callback; no executable assertions are present in the snippet. | Enroll succeeds and the test copies and asserts the enrolled certificate, demonstrating parsing of the simple PKI response. | This chunk decodes a PKCS7 structure and extracts the certificate stack and asserts non-null, demonstrating parsing of a PKCS7 ""bag"" (relevant to /cacerts parsing and PKCS7 parsing of enroll responses). | This chunk shows client initialization and auth callback setup; it does not invoke or assert any of the API functions that verify the MUST behaviors (enroll/copy_enrolled_cert or get_cacerts/copy_cacerts) in this excerpt. | Exercise enroll flow and callback; no direct assertion or call showing designation of explicit TAs. | This chunk parses PKCS7 certs and asserts presence, but does not show test initialization with provided CA/TA databases or designation of explicit TAs. | This test checks auth credential callback behavior; no checks around implicit TA database disabling. | Validates callback invocation for credentials; not relevant to implicit TA disabling. | Tests token callback failure path; unrelated to implicit TA disabling. | Switches auth modes and registers callbacks; no check for implicit TA disabling. | This chunk shows client init and auth-cred-cb setup, but does not include set_server usage; not direct evidence of the three configuration forms in the requirement.",est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_ossl_util.c | est_proxy.c | est_server.c | est_server.h | est_server_http.c
RQ14,"[Chunk 0] REQUIREMENT 14: APPLICATION LAYER [Chunk 1] The EST client MUST be capable of generating and parsing Simple PKI messages (see Section 4.2). Generating and parsing Full PKI messages is OPTIONAL (see Section 4.3). The client MUST also be able to request CA certificates from the EST server and parse the returned ""bag"" of certificates (see Section 4.1). Requesting CSR attributes and parsing the returned list of attributes is OPTIONAL (see Section 4.5). [Chunk 2] Details of the EST client application configuration are out of scope of the protocol discussion but are necessary for understanding the prerequisites of initiating protocol operations. The EST client is RECOMMENDED to be configured with TA databases for Section 3.3.1 or with a secret key for Section 3.3.3. Implementations conforming to this standard MUST provide the ability to designate Explicit TAs [Chunk 3] . For human usability reasons, a ""fingerprint"" of an Explicit TA database entry can be configured for bootstrapping as discussed in Section 4.1.1. Configuration of an Implicit TA database, perhaps by its inclusion within the EST client distribution or available from the operating system, provides flexibility along with the caveats detailed in Section 6. Implementations conforming to this standard MUST provide the ability to disable use of any Implicit TA database. [Chunk 4] The EST client is configured with sufficient information to form the EST server URI. This can be the full operation path segment (e.g., https://www.example.com/.well-known/est/ or https://www.example.com/.well-known/est/arbitraryLabel1), or the EST client can be configured with a tuple composed of the authority portion of the URI along with the OPTIONAL label (e.g., ""www.example.com:80"" and ""arbitraryLabel1"") or just the authority portion of the URI.",us2174.c,partially_covered,partial,"Enroll is invoked and success asserted, showing generation of a simple PKI enroll request. This chunk does not show explicit copying/parsing of the response. | This chunk explicitly copies the enrolled cert and asserts success, demonstrating parsing of the simple PKI enrollment response. | Only shows est_client_set_server(...) call. No evidence in this chunk of designating explicit TAs or asserting behavior related to TA designation. | This chunk shows est_client_init being called with a cacerts buffer and asserts success. That demonstrates the API accepts provided CA certs (TA data). It does not however assert explicit TA designation semantics. | Token/basic auth proxy setup and enroll; no evidence of disabling implicit TA DB. | Calls est_client_set_server with server + port and NULL path_segment demonstrating configuration using authority-only form. No explicit CU_ASSERT on set_server in this snippet but subsequent enroll asserts success elsewhere in the same test, implying correct configuration. | Another instance of authority + port with NULL path_segment prior to successful enroll; demonstrates authority-only configuration in test flow. | This chunk shows post-enroll retrieval and cleanup rather than explicit set_server, but the surrounding test includes set_server calls elsewhere demonstrating authority-based configuration; this chunk itself is indirect evidence.",est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_ossl_util.c | est_proxy.c | est_server.c | est_server.h | est_server_http.c
RQ14,"[Chunk 0] REQUIREMENT 14: APPLICATION LAYER [Chunk 1] The EST client MUST be capable of generating and parsing Simple PKI messages (see Section 4.2). Generating and parsing Full PKI messages is OPTIONAL (see Section 4.3). The client MUST also be able to request CA certificates from the EST server and parse the returned ""bag"" of certificates (see Section 4.1). Requesting CSR attributes and parsing the returned list of attributes is OPTIONAL (see Section 4.5). [Chunk 2] Details of the EST client application configuration are out of scope of the protocol discussion but are necessary for understanding the prerequisites of initiating protocol operations. The EST client is RECOMMENDED to be configured with TA databases for Section 3.3.1 or with a secret key for Section 3.3.3. Implementations conforming to this standard MUST provide the ability to designate Explicit TAs [Chunk 3] . For human usability reasons, a ""fingerprint"" of an Explicit TA database entry can be configured for bootstrapping as discussed in Section 4.1.1. Configuration of an Implicit TA database, perhaps by its inclusion within the EST client distribution or available from the operating system, provides flexibility along with the caveats detailed in Section 6. Implementations conforming to this standard MUST provide the ability to disable use of any Implicit TA database. [Chunk 4] The EST client is configured with sufficient information to form the EST server URI. This can be the full operation path segment (e.g., https://www.example.com/.well-known/est/ or https://www.example.com/.well-known/est/arbitraryLabel1), or the EST client can be configured with a tuple composed of the authority portion of the URI along with the OPTIONAL label (e.g., ""www.example.com:80"" and ""arbitraryLabel1"") or just the authority portion of the URI.",us3496.c,covered,partial,"Explicit call to est_client_set_server with NULL path_segment and an assertion that it returns EST_ERR_NONE shows authority-only configuration is accepted. | Passes a path segment equal to an operation name and asserts EST_ERR_HTTP_INVALID_PATH_SEGMENT, showing path-segment validation behavior for the optional label input form. | Passes a path segment containing a slash and asserts invalid path segment, demonstrating validation of label form and disallowing embedded slashes per path-segment rules. | Passes an overly-long path segment and asserts invalid-path error, covering a boundary/error path for the optional label form. | Configuration constants and setup; does not include an est_client_set_server invocation showing the three forms.",est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_ossl_util.c | est_proxy.c | est_server.c | est_server.h | est_server_http.c
RQ14,"[Chunk 0] REQUIREMENT 14: APPLICATION LAYER [Chunk 1] The EST client MUST be capable of generating and parsing Simple PKI messages (see Section 4.2). Generating and parsing Full PKI messages is OPTIONAL (see Section 4.3). The client MUST also be able to request CA certificates from the EST server and parse the returned ""bag"" of certificates (see Section 4.1). Requesting CSR attributes and parsing the returned list of attributes is OPTIONAL (see Section 4.5). [Chunk 2] Details of the EST client application configuration are out of scope of the protocol discussion but are necessary for understanding the prerequisites of initiating protocol operations. The EST client is RECOMMENDED to be configured with TA databases for Section 3.3.1 or with a secret key for Section 3.3.3. Implementations conforming to this standard MUST provide the ability to designate Explicit TAs [Chunk 3] . For human usability reasons, a ""fingerprint"" of an Explicit TA database entry can be configured for bootstrapping as discussed in Section 4.1.1. Configuration of an Implicit TA database, perhaps by its inclusion within the EST client distribution or available from the operating system, provides flexibility along with the caveats detailed in Section 6. Implementations conforming to this standard MUST provide the ability to disable use of any Implicit TA database. [Chunk 4] The EST client is configured with sufficient information to form the EST server URI. This can be the full operation path segment (e.g., https://www.example.com/.well-known/est/ or https://www.example.com/.well-known/est/arbitraryLabel1), or the EST client can be configured with a tuple composed of the authority portion of the URI along with the OPTIONAL label (e.g., ""www.example.com:80"" and ""arbitraryLabel1"") or just the authority portion of the URI.",us3512.c,partially_covered,partial,"This test contains assertions that the client context initializes and that est_client_set_auth succeeds. This exercises client-side auth configuration (part of app-layer interaction) but does not directly assert callback invocation behavior or end-to-end token exchange, so coverage is partial. | This test asserts success of a client operation and explicitly verifies that the path segment delivered to the application-layer callback equals the expected value, directly confirming application-layer path-segment propagation behavior. | This snippet asserts successful client init and auth setup; it sets a server path segment and clears globals preparing for callback verification, but does not include the final assert of path-segment propagation in this excerpt. Thus it partially covers application-layer initialization aspects. | This test asserts that the path-segment value passed through proxy and server callbacks equals the expected operation-specific value and checks the HTTP/response code; it directly verifies application-layer propagation of path segments and proxy auth path behavior. | The test copies the enrolled certificate from the client context and asserts success, showing parsing/handling of the PKCS7 enrollment response. | CSR attributes retrieval and enroll are asserted (with expected return). The chunk does not show explicit retrieval/parsing of returned cert in this snippet. | CSR attributes retrieval and enroll are asserted; parsing of returned cert is not shown in this chunk. | The test copies the enrolled certificate and asserts success, demonstrating parsing of the simple PKI enrollment response. | This test invokes est_client_init with a 'cacerts' buffer (explicit CA data) and asserts successful context creation, which provides concrete evidence that the client API accepts provided CA certificates (TA data). It does not, however, assert any finer-grained API behavior for explicitly marking a particular certificate as an 'Explicit TA' or test error/boundary behaviors, so confidence is partial. | Same reasoning as other est_client_init usages: accepting a CA buffer demonstrates the API accepts TA data, but the snippet does not assert explicit TA designation semantics or error/boundary cases. | This chunk sets auth and server; while other chunks in the file show est_client_init, this chunk alone doesn't provide direct evidence of explicit TA designation. | Tests path-segment propagation and enroll flows; not related to disabling implicit TA DB. | Header/includes and externs only; no tests or assertions regarding implicit TA disabling. | Directly passes a non-NULL path_segment to est_client_set_server, exercising the authority + optional label tuple form. Subsequent code clears global to verify path reached application callback, indicating that the path_segment is propagated. | Uses non-NULL path_segment and later clears a global used to verify that path segment reached app-layer callback - demonstrates propagation of the optional label from configuration to usage. | Calls est_client_set_server with a non-NULL path_segment and later manipulates a global used to verify the path segment reached the callback. Demonstrates tuple usage and propagation. | Directly passes path_segment to set_server and later performs enroll/get operations; demonstrates authority+label form is used by client. | Definition macros and file paths; no direct est_client_set_server calls in this chunk.",est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_ossl_util.c | est_proxy.c | est_server.c | est_server.h | est_server_http.c
RQ14,"[Chunk 0] REQUIREMENT 14: APPLICATION LAYER [Chunk 1] The EST client MUST be capable of generating and parsing Simple PKI messages (see Section 4.2). Generating and parsing Full PKI messages is OPTIONAL (see Section 4.3). The client MUST also be able to request CA certificates from the EST server and parse the returned ""bag"" of certificates (see Section 4.1). Requesting CSR attributes and parsing the returned list of attributes is OPTIONAL (see Section 4.5). [Chunk 2] Details of the EST client application configuration are out of scope of the protocol discussion but are necessary for understanding the prerequisites of initiating protocol operations. The EST client is RECOMMENDED to be configured with TA databases for Section 3.3.1 or with a secret key for Section 3.3.3. Implementations conforming to this standard MUST provide the ability to designate Explicit TAs [Chunk 3] . For human usability reasons, a ""fingerprint"" of an Explicit TA database entry can be configured for bootstrapping as discussed in Section 4.1.1. Configuration of an Implicit TA database, perhaps by its inclusion within the EST client distribution or available from the operating system, provides flexibility along with the caveats detailed in Section 6. Implementations conforming to this standard MUST provide the ability to disable use of any Implicit TA database. [Chunk 4] The EST client is configured with sufficient information to form the EST server URI. This can be the full operation path segment (e.g., https://www.example.com/.well-known/est/ or https://www.example.com/.well-known/est/arbitraryLabel1), or the EST client can be configured with a tuple composed of the authority portion of the URI along with the OPTIONAL label (e.g., ""www.example.com:80"" and ""arbitraryLabel1"") or just the authority portion of the URI.",us3612.c,partially_covered,partial,This test retrieves CSR attributes and performs an enroll with success asserted; the snippet does not show copying/parsing of the returned enrolled cert. | Client init/auth/server set; no test for disabling implicit TA DB.,est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_ossl_util.c | est_proxy.c | est_server.c | est_server.h | est_server_http.c
RQ14,"[Chunk 0] REQUIREMENT 14: APPLICATION LAYER [Chunk 1] The EST client MUST be capable of generating and parsing Simple PKI messages (see Section 4.2). Generating and parsing Full PKI messages is OPTIONAL (see Section 4.3). The client MUST also be able to request CA certificates from the EST server and parse the returned ""bag"" of certificates (see Section 4.1). Requesting CSR attributes and parsing the returned list of attributes is OPTIONAL (see Section 4.5). [Chunk 2] Details of the EST client application configuration are out of scope of the protocol discussion but are necessary for understanding the prerequisites of initiating protocol operations. The EST client is RECOMMENDED to be configured with TA databases for Section 3.3.1 or with a secret key for Section 3.3.3. Implementations conforming to this standard MUST provide the ability to designate Explicit TAs [Chunk 3] . For human usability reasons, a ""fingerprint"" of an Explicit TA database entry can be configured for bootstrapping as discussed in Section 4.1.1. Configuration of an Implicit TA database, perhaps by its inclusion within the EST client distribution or available from the operating system, provides flexibility along with the caveats detailed in Section 6. Implementations conforming to this standard MUST provide the ability to disable use of any Implicit TA database. [Chunk 4] The EST client is configured with sufficient information to form the EST server URI. This can be the full operation path segment (e.g., https://www.example.com/.well-known/est/ or https://www.example.com/.well-known/est/arbitraryLabel1), or the EST client can be configured with a tuple composed of the authority portion of the URI along with the OPTIONAL label (e.g., ""www.example.com:80"" and ""arbitraryLabel1"") or just the authority portion of the URI.",us4020.c,partially_covered,partial,"Enroll is invoked and success asserted (demonstrating simple PKI generation). The chunk does not show explicit retrieval/parsing of the enrolled cert in this excerpt. | This tests an IP connect error path for enrollment; it exercises error handling related to simple PKI but does not demonstrate successful parsing of returned PKCS7 certs. | Exercises auth and enroll with expected network error; no direct evidence for explicit TA designation. | Enrolling and happy-path checks; no explicit TA designation verification. | Tests proxy API error handling; unrelated to implicit TA disabling. | Tests enrollment error on IP connect; unrelated to implicit TA disabling capability. | Successful enroll path tested; does not verify disabling implicit TA DB. | Shows authority-only configuration (NULL path_segment). The test expects an IP connection error from enroll, indicating server connection attempt used the configured authority; thus it validates that authority-only configuration is being used by client operations. | This tests proxy configuration for proxy server name length rather than est_client_set_server modes described in requirement; not direct evidence of the EST client server URI configuration modes. | Proxy API test; does not directly exercise est_client_set_server semantics for forming the EST server URI as required.",est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_ossl_util.c | est_proxy.c | est_server.c | est_server.h | est_server_http.c
RQ14,"[Chunk 0] REQUIREMENT 14: APPLICATION LAYER [Chunk 1] The EST client MUST be capable of generating and parsing Simple PKI messages (see Section 4.2). Generating and parsing Full PKI messages is OPTIONAL (see Section 4.3). The client MUST also be able to request CA certificates from the EST server and parse the returned ""bag"" of certificates (see Section 4.1). Requesting CSR attributes and parsing the returned list of attributes is OPTIONAL (see Section 4.5). [Chunk 2] Details of the EST client application configuration are out of scope of the protocol discussion but are necessary for understanding the prerequisites of initiating protocol operations. The EST client is RECOMMENDED to be configured with TA databases for Section 3.3.1 or with a secret key for Section 3.3.3. Implementations conforming to this standard MUST provide the ability to designate Explicit TAs [Chunk 3] . For human usability reasons, a ""fingerprint"" of an Explicit TA database entry can be configured for bootstrapping as discussed in Section 4.1.1. Configuration of an Implicit TA database, perhaps by its inclusion within the EST client distribution or available from the operating system, provides flexibility along with the caveats detailed in Section 6. Implementations conforming to this standard MUST provide the ability to disable use of any Implicit TA database. [Chunk 4] The EST client is configured with sufficient information to form the EST server URI. This can be the full operation path segment (e.g., https://www.example.com/.well-known/est/ or https://www.example.com/.well-known/est/arbitraryLabel1), or the EST client can be configured with a tuple composed of the authority portion of the URI along with the OPTIONAL label (e.g., ""www.example.com:80"" and ""arbitraryLabel1"") or just the authority portion of the URI.",us748.c,partially_covered,partial,"This test performs CSR attrs retrieval, a successful enroll, allocates a buffer and calls est_client_copy_enrolled_cert. It asserts success on CSR attrs and enroll and copies the enrolled cert, demonstrating parsing of the PKCS7 response. | CSR attrs retrieval and enroll are asserted; copying/parsing of returned cert is not shown in this chunk. | Performs auth/enroll operations; no assertion about TA designation. | Initializes client context with provided CA certs and auth; no assertion or API usage to disable implicit TA DB. | Sets authority and port with NULL path_segment, then proceeds to enroll; demonstrates authority-only configuration in client tests.",est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_ossl_util.c | est_proxy.c | est_server.c | est_server.h | est_server_http.c
RQ14,"[Chunk 0] REQUIREMENT 14: APPLICATION LAYER [Chunk 1] The EST client MUST be capable of generating and parsing Simple PKI messages (see Section 4.2). Generating and parsing Full PKI messages is OPTIONAL (see Section 4.3). The client MUST also be able to request CA certificates from the EST server and parse the returned ""bag"" of certificates (see Section 4.1). Requesting CSR attributes and parsing the returned list of attributes is OPTIONAL (see Section 4.5). [Chunk 2] Details of the EST client application configuration are out of scope of the protocol discussion but are necessary for understanding the prerequisites of initiating protocol operations. The EST client is RECOMMENDED to be configured with TA databases for Section 3.3.1 or with a secret key for Section 3.3.3. Implementations conforming to this standard MUST provide the ability to designate Explicit TAs [Chunk 3] . For human usability reasons, a ""fingerprint"" of an Explicit TA database entry can be configured for bootstrapping as discussed in Section 4.1.1. Configuration of an Implicit TA database, perhaps by its inclusion within the EST client distribution or available from the operating system, provides flexibility along with the caveats detailed in Section 6. Implementations conforming to this standard MUST provide the ability to disable use of any Implicit TA database. [Chunk 4] The EST client is configured with sufficient information to form the EST server URI. This can be the full operation path segment (e.g., https://www.example.com/.well-known/est/ or https://www.example.com/.well-known/est/arbitraryLabel1), or the EST client can be configured with a tuple composed of the authority portion of the URI along with the OPTIONAL label (e.g., ""www.example.com:80"" and ""arbitraryLabel1"") or just the authority portion of the URI.",us893.c,partially_covered,partial,"Re-enroll succeeds and the test copies the enrolled cert and asserts success, showing parsing of the PKCS7 response for reenroll (simple PKI flow). | Auth/server setup and key loading; no explicit TA designation evidence. | Same as above: no evidence that this test verifies explicit TA designation. | Reads keys/certs and sets server; no explicit TA designation evidence. | Similar to other key/cert loading tests; no evidence of explicit TA designation. | Test configures auth, server and key material; it does not exercise or assert any capability to disable implicit TA databases. | Same as above: auth/server/key setup but no verification of disabling implicit TA DB. | Sets server with authority and port and NULL path_segment; demonstrates authority-only configuration. No direct assertion on set_server return in this chunk, but subsequent key reading and test flow indicate expected success. | Duplicate pattern: authority + port with NULL path_segment used prior to enroll operations; supports authority-only configuration.",est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_ossl_util.c | est_proxy.c | est_server.c | est_server.h | est_server_http.c
RQ14,"[Chunk 0] REQUIREMENT 14: APPLICATION LAYER [Chunk 1] The EST client MUST be capable of generating and parsing Simple PKI messages (see Section 4.2). Generating and parsing Full PKI messages is OPTIONAL (see Section 4.3). The client MUST also be able to request CA certificates from the EST server and parse the returned ""bag"" of certificates (see Section 4.1). Requesting CSR attributes and parsing the returned list of attributes is OPTIONAL (see Section 4.5). [Chunk 2] Details of the EST client application configuration are out of scope of the protocol discussion but are necessary for understanding the prerequisites of initiating protocol operations. The EST client is RECOMMENDED to be configured with TA databases for Section 3.3.1 or with a secret key for Section 3.3.3. Implementations conforming to this standard MUST provide the ability to designate Explicit TAs [Chunk 3] . For human usability reasons, a ""fingerprint"" of an Explicit TA database entry can be configured for bootstrapping as discussed in Section 4.1.1. Configuration of an Implicit TA database, perhaps by its inclusion within the EST client distribution or available from the operating system, provides flexibility along with the caveats detailed in Section 6. Implementations conforming to this standard MUST provide the ability to disable use of any Implicit TA database. [Chunk 4] The EST client is configured with sufficient information to form the EST server URI. This can be the full operation path segment (e.g., https://www.example.com/.well-known/est/ or https://www.example.com/.well-known/est/arbitraryLabel1), or the EST client can be configured with a tuple composed of the authority portion of the URI along with the OPTIONAL label (e.g., ""www.example.com:80"" and ""arbitraryLabel1"") or just the authority portion of the URI.",us894.c,not_covered,weak,Single preprocessor directive with no test assertions.,est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_ossl_util.c | est_proxy.c | est_server.c | est_server.h | est_server_http.c
RQ14,"[Chunk 0] REQUIREMENT 14: APPLICATION LAYER [Chunk 1] The EST client MUST be capable of generating and parsing Simple PKI messages (see Section 4.2). Generating and parsing Full PKI messages is OPTIONAL (see Section 4.3). The client MUST also be able to request CA certificates from the EST server and parse the returned ""bag"" of certificates (see Section 4.1). Requesting CSR attributes and parsing the returned list of attributes is OPTIONAL (see Section 4.5). [Chunk 2] Details of the EST client application configuration are out of scope of the protocol discussion but are necessary for understanding the prerequisites of initiating protocol operations. The EST client is RECOMMENDED to be configured with TA databases for Section 3.3.1 or with a secret key for Section 3.3.3. Implementations conforming to this standard MUST provide the ability to designate Explicit TAs [Chunk 3] . For human usability reasons, a ""fingerprint"" of an Explicit TA database entry can be configured for bootstrapping as discussed in Section 4.1.1. Configuration of an Implicit TA database, perhaps by its inclusion within the EST client distribution or available from the operating system, provides flexibility along with the caveats detailed in Section 6. Implementations conforming to this standard MUST provide the ability to disable use of any Implicit TA database. [Chunk 4] The EST client is configured with sufficient information to form the EST server URI. This can be the full operation path segment (e.g., https://www.example.com/.well-known/est/ or https://www.example.com/.well-known/est/arbitraryLabel1), or the EST client can be configured with a tuple composed of the authority portion of the URI along with the OPTIONAL label (e.g., ""www.example.com:80"" and ""arbitraryLabel1"") or just the authority portion of the URI.",us895.c,partially_covered,partial,This chunk is file header/includes with no test assertions related to application-layer behaviors. | Preprocessor directive only; no assertions. | Authority-only configuration used prior to testing CSR attributes behavior; demonstrates the client using configured authority.,est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_ossl_util.c | est_proxy.c | est_server.c | est_server.h | est_server_http.c
RQ14,"[Chunk 0] REQUIREMENT 14: APPLICATION LAYER [Chunk 1] The EST client MUST be capable of generating and parsing Simple PKI messages (see Section 4.2). Generating and parsing Full PKI messages is OPTIONAL (see Section 4.3). The client MUST also be able to request CA certificates from the EST server and parse the returned ""bag"" of certificates (see Section 4.1). Requesting CSR attributes and parsing the returned list of attributes is OPTIONAL (see Section 4.5). [Chunk 2] Details of the EST client application configuration are out of scope of the protocol discussion but are necessary for understanding the prerequisites of initiating protocol operations. The EST client is RECOMMENDED to be configured with TA databases for Section 3.3.1 or with a secret key for Section 3.3.3. Implementations conforming to this standard MUST provide the ability to designate Explicit TAs [Chunk 3] . For human usability reasons, a ""fingerprint"" of an Explicit TA database entry can be configured for bootstrapping as discussed in Section 4.1.1. Configuration of an Implicit TA database, perhaps by its inclusion within the EST client distribution or available from the operating system, provides flexibility along with the caveats detailed in Section 6. Implementations conforming to this standard MUST provide the ability to disable use of any Implicit TA database. [Chunk 4] The EST client is configured with sufficient information to form the EST server URI. This can be the full operation path segment (e.g., https://www.example.com/.well-known/est/ or https://www.example.com/.well-known/est/arbitraryLabel1), or the EST client can be configured with a tuple composed of the authority portion of the URI along with the OPTIONAL label (e.g., ""www.example.com:80"" and ""arbitraryLabel1"") or just the authority portion of the URI.",us896.c,partially_covered,partial,"Preprocessor directive only; no assertions. | This test requests CA certs, asserts success and positive length, allocates a buffer and calls copy_cacerts, demonstrating retrieval and parsing-ready handling of the CA ""bag"".",est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_ossl_util.c | est_proxy.c | est_server.c | est_server.h | est_server_http.c
RQ14,"[Chunk 0] REQUIREMENT 14: APPLICATION LAYER [Chunk 1] The EST client MUST be capable of generating and parsing Simple PKI messages (see Section 4.2). Generating and parsing Full PKI messages is OPTIONAL (see Section 4.3). The client MUST also be able to request CA certificates from the EST server and parse the returned ""bag"" of certificates (see Section 4.1). Requesting CSR attributes and parsing the returned list of attributes is OPTIONAL (see Section 4.5). [Chunk 2] Details of the EST client application configuration are out of scope of the protocol discussion but are necessary for understanding the prerequisites of initiating protocol operations. The EST client is RECOMMENDED to be configured with TA databases for Section 3.3.1 or with a secret key for Section 3.3.3. Implementations conforming to this standard MUST provide the ability to designate Explicit TAs [Chunk 3] . For human usability reasons, a ""fingerprint"" of an Explicit TA database entry can be configured for bootstrapping as discussed in Section 4.1.1. Configuration of an Implicit TA database, perhaps by its inclusion within the EST client distribution or available from the operating system, provides flexibility along with the caveats detailed in Section 6. Implementations conforming to this standard MUST provide the ability to disable use of any Implicit TA database. [Chunk 4] The EST client is configured with sufficient information to form the EST server URI. This can be the full operation path segment (e.g., https://www.example.com/.well-known/est/ or https://www.example.com/.well-known/est/arbitraryLabel1), or the EST client can be configured with a tuple composed of the authority portion of the URI along with the OPTIONAL label (e.g., ""www.example.com:80"" and ""arbitraryLabel1"") or just the authority portion of the URI.",us897.c,partially_covered,partial,"Preprocessor directive only; no assertions. | The test calls est_client_get_cacerts but in this chunk no assertion (CU_ASSERT) is present to verify the behavior; evidence is incomplete, so prefer not_covered for strict verification. | This chunk again calls est_client_get_cacerts but lacks an assertion in this snippet; insufficient evidence to claim requirement verification. | This chunk asserts successful retrieval of CA certs and a positive length, demonstrating the client successfully obtaining the CA cert ""bag"". | Chunk is a comment describing a test that 'initializes an EST client context using explict CA certs...' but no actual function calls or assertions are present in this provided snippet. Comments alone are not treated as assertion evidence. | This chunk asserts est_client_set_auth succeeded with a private key, which pertains to client auth but does not assert anything about designating explicit TAs. | Shows authentication setup and successful assertion, but does not provide evidence of explicit TA designation. | This chunk contains an est_client_init call with a cacerts buffer and asserts success, demonstrating acceptance of provided CA data. It also tests parameter validation for auth; it does not, however, validate explicit TA selection semantics. | This test calls est_client_init with a cacerts buffer and asserts the context is created, showing the API accepts CA/TA data. It does not assert explicit TA designation semantics, so coverage is partial. | This test sets authentication and frees resources but contains no actions or assertions related to disabling implicit TA databases. | Comment block only; no test verifying disabling implicit TA database. | Disabled code region / comment; no verification of implicit TA disabling. | Cleanup code and comments; does not test implicit TA disabling capability. | This chunk is server test setup (st_start) and does not exercise est_client_set_server or client configuration modes; it is not evidence for client-side configuration options in the requirement. | Server startup; not evidence of EST client configuration modes in requirement. | Server-side setup; not evidence of client configuration modes. | Server startup code; not direct evidence that client supports full-URI input form.",est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_ossl_util.c | est_proxy.c | est_server.c | est_server.h | est_server_http.c
