Requirement Id,Description,Test,Verdict,Verdict Confidence,Reason,Supporting Files
RQ14,"[Chunk 0] REQUIREMENT 14: APPLICATION LAYER [Chunk 1] The EST client MUST be capable of generating and parsing Simple PKI messages (see Section 4.2). Generating and parsing Full PKI messages is OPTIONAL (see Section 4.3). The client MUST also be able to request CA certificates from the EST server and parse the returned ""bag"" of certificates (see Section 4.1). Requesting CSR attributes and parsing the returned list of attributes is OPTIONAL (see Section 4.5). [Chunk 2] Details of the EST client application configuration are out of scope of the protocol discussion but are necessary for understanding the prerequisites of initiating protocol operations. The EST client is RECOMMENDED to be configured with TA databases for Section 3.3.1 or with a secret key for Section 3.3.3. Implementations conforming to this standard MUST provide the ability to designate Explicit TAs [Chunk 3] . For human usability reasons, a ""fingerprint"" of an Explicit TA database entry can be configured for bootstrapping as discussed in Section 4.1.1. Configuration of an Implicit TA database, perhaps by its inclusion within the EST client distribution or available from the operating system, provides flexibility along with the caveats detailed in Section 6. Implementations conforming to this standard MUST provide the ability to disable use of any Implicit TA database. [Chunk 4] The EST client is configured with sufficient information to form the EST server URI. This can be the full operation path segment (e.g., https://www.example.com/.well-known/est/ or https://www.example.com/.well-known/est/arbitraryLabel1), or the EST client can be configured with a tuple composed of the authority portion of the URI along with the OPTIONAL label (e.g., ""www.example.com:80"" and ""arbitraryLabel1"") or just the authority portion of the URI.",us895.c,partially_covered,partial,"File header include; no assertions or application-layer callback verification in provided chunk. | #endif only; no assertions. | The test configures the client with authority-only and then calls get_csrattrs, asserting success and expected (empty) response. This demonstrates formation and use of the server URI from authority-only configuration.",est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_ossl_util.c | est_proxy.c | est_server.c | est_server.h | est_server_http.c
RQ14,"[Chunk 0] REQUIREMENT 14: APPLICATION LAYER [Chunk 1] The EST client MUST be capable of generating and parsing Simple PKI messages (see Section 4.2). Generating and parsing Full PKI messages is OPTIONAL (see Section 4.3). The client MUST also be able to request CA certificates from the EST server and parse the returned ""bag"" of certificates (see Section 4.1). Requesting CSR attributes and parsing the returned list of attributes is OPTIONAL (see Section 4.5). [Chunk 2] Details of the EST client application configuration are out of scope of the protocol discussion but are necessary for understanding the prerequisites of initiating protocol operations. The EST client is RECOMMENDED to be configured with TA databases for Section 3.3.1 or with a secret key for Section 3.3.3. Implementations conforming to this standard MUST provide the ability to designate Explicit TAs [Chunk 3] . For human usability reasons, a ""fingerprint"" of an Explicit TA database entry can be configured for bootstrapping as discussed in Section 4.1.1. Configuration of an Implicit TA database, perhaps by its inclusion within the EST client distribution or available from the operating system, provides flexibility along with the caveats detailed in Section 6. Implementations conforming to this standard MUST provide the ability to disable use of any Implicit TA database. [Chunk 4] The EST client is configured with sufficient information to form the EST server URI. This can be the full operation path segment (e.g., https://www.example.com/.well-known/est/ or https://www.example.com/.well-known/est/arbitraryLabel1), or the EST client can be configured with a tuple composed of the authority portion of the URI along with the OPTIONAL label (e.g., ""www.example.com:80"" and ""arbitraryLabel1"") or just the authority portion of the URI.",us896.c,partially_covered,partial,#endif only; no assertions. | Asserts successful retrieval of CA certs and that returned length > 0; calls copy_cacerts (copy asserted elsewhere or implied) — demonstrates requesting and receiving CA certs bag.,est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_ossl_util.c | est_proxy.c | est_server.c | est_server.h | est_server_http.c
RQ14,"[Chunk 0] REQUIREMENT 14: APPLICATION LAYER [Chunk 1] The EST client MUST be capable of generating and parsing Simple PKI messages (see Section 4.2). Generating and parsing Full PKI messages is OPTIONAL (see Section 4.3). The client MUST also be able to request CA certificates from the EST server and parse the returned ""bag"" of certificates (see Section 4.1). Requesting CSR attributes and parsing the returned list of attributes is OPTIONAL (see Section 4.5). [Chunk 2] Details of the EST client application configuration are out of scope of the protocol discussion but are necessary for understanding the prerequisites of initiating protocol operations. The EST client is RECOMMENDED to be configured with TA databases for Section 3.3.1 or with a secret key for Section 3.3.3. Implementations conforming to this standard MUST provide the ability to designate Explicit TAs [Chunk 3] . For human usability reasons, a ""fingerprint"" of an Explicit TA database entry can be configured for bootstrapping as discussed in Section 4.1.1. Configuration of an Implicit TA database, perhaps by its inclusion within the EST client distribution or available from the operating system, provides flexibility along with the caveats detailed in Section 6. Implementations conforming to this standard MUST provide the ability to disable use of any Implicit TA database. [Chunk 4] The EST client is configured with sufficient information to form the EST server URI. This can be the full operation path segment (e.g., https://www.example.com/.well-known/est/ or https://www.example.com/.well-known/est/arbitraryLabel1), or the EST client can be configured with a tuple composed of the authority portion of the URI along with the OPTIONAL label (e.g., ""www.example.com:80"" and ""arbitraryLabel1"") or just the authority portion of the URI.",us897.c,partially_covered,partial,"#endif only; no assertions. | Chunk shows a call to est_client_get_cacerts but in this snippet the return value is assigned (rc =) without an accompanying CU_ASSERT verifying success; therefore evidence is incomplete in this chunk. | Duplicate area showing get_cacerts invocation but no explicit assertion in this chunk; incomplete evidence here. | Asserts successful retrieval of CA certs and that returned length > 0, showing the client can request CA certs and obtain a non-empty PKCS7 bag. | Chunk contains only a comment describing a test that would initialize a client with explicit CA certs, but no executable assertion or API call is present in the provided chunk; insufficient evidence to verify the requirement. | Chunk contains est_client_set_auth() and an assertion but does not show any action designating explicit trust anchors (no CA provisioning API call in this snippet). | Sets auth and performs cleanup; no evidence in this chunk of designating explicit TAs. | The chunk shows est_client_init called with a cacerts buffer and an assertion that the context is created, directly evidencing the API for supplying explicit trust anchors. | Contains est_client_init with a CA buffer and an assertion of successful context creation, directly demonstrating the client-side capability to accept explicit trust anchors. | This test sets authentication and cleans up context; it does not exercise disabling implicit TA DB or explicit TA fingerprint configuration. | Comment block describing test case; no code evidence of implicit TA disabling. | Disabled (#if 0) test commentary; no runtime test or assertion for implicit TA disablement. | Teardown and comment; does not reference ability to disable implicit TA DB or explicit TA fingerprinting. | This is server test harness setup (st_start) and CA cert loading, not a client configuration test. It does not exercise est_client_set_server or path-segment handling, so it does not verify the requirement. | This is server/startup setup and CA cert read; it does not exercise client configuration to form an EST server URI. | Server harness startup; no client-side configuration of server URI is exercised in this snippet. | Again server startup code; no evidence of client configuration API usage relevant to the requirement.",est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_ossl_util.c | est_proxy.c | est_server.c | est_server.h | est_server_http.c
RQ14,"[Chunk 0] REQUIREMENT 14: APPLICATION LAYER [Chunk 1] The EST client MUST be capable of generating and parsing Simple PKI messages (see Section 4.2). Generating and parsing Full PKI messages is OPTIONAL (see Section 4.3). The client MUST also be able to request CA certificates from the EST server and parse the returned ""bag"" of certificates (see Section 4.1). Requesting CSR attributes and parsing the returned list of attributes is OPTIONAL (see Section 4.5). [Chunk 2] Details of the EST client application configuration are out of scope of the protocol discussion but are necessary for understanding the prerequisites of initiating protocol operations. The EST client is RECOMMENDED to be configured with TA databases for Section 3.3.1 or with a secret key for Section 3.3.3. Implementations conforming to this standard MUST provide the ability to designate Explicit TAs [Chunk 3] . For human usability reasons, a ""fingerprint"" of an Explicit TA database entry can be configured for bootstrapping as discussed in Section 4.1.1. Configuration of an Implicit TA database, perhaps by its inclusion within the EST client distribution or available from the operating system, provides flexibility along with the caveats detailed in Section 6. Implementations conforming to this standard MUST provide the ability to disable use of any Implicit TA database. [Chunk 4] The EST client is configured with sufficient information to form the EST server URI. This can be the full operation path segment (e.g., https://www.example.com/.well-known/est/ or https://www.example.com/.well-known/est/arbitraryLabel1), or the EST client can be configured with a tuple composed of the authority portion of the URI along with the OPTIONAL label (e.g., ""www.example.com:80"" and ""arbitraryLabel1"") or just the authority portion of the URI.",us898.c,partially_covered,partial,"#endif only; no assertions. | Test calls est_client_copy_enrolled_cert and asserts success, demonstrating parsing/reading of enrolled PKCS7 cert returned by server (Simple PKI response). | Explicit success assertions for get_csrattrs and enroll indicate capability to request optional CSR attributes and perform simple enrollment. | Asserts success for CSR attributes retrieval, reenroll and copying enrolled cert; direct evidence of both generating and parsing Simple PKI messages. | Sets auth and server and loads a key; no evidence of providing explicit TA certificates in the shown lines. | Reads key and cert and sets server; no est_client_init or CA provisioning visible in this snippet. | Sets authentication and reads a key; nothing about implicit TA DB disablement. | Client init and auth setup; no tests or assertions relating to implicit TA disabling or explicit fingerprint configuration. | Typical client init and server set up; no API or assertion covering implicit TA disabling. | The test asserts successful retrieval of an enrolled cert from the context (copy_enrolled_cert). It implies that earlier client configuration and enrollment succeeded, but the snippet does not show the est_client_set_server call or an explicit assertion on configuration. Thus it provides weak/indirect evidence. | Test sets the authority and asserts successful CSR attributes retrieval and enroll, demonstrating that the client can form and use an EST URI from authority-only configuration. | The test configures the server but the snippet focuses on reading key and cert files; there is no explicit assertion that the configured server formed a proper EST URI in this snippet.",est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_ossl_util.c | est_proxy.c | est_server.c | est_server.h | est_server_http.c
RQ14,"[Chunk 0] REQUIREMENT 14: APPLICATION LAYER [Chunk 1] The EST client MUST be capable of generating and parsing Simple PKI messages (see Section 4.2). Generating and parsing Full PKI messages is OPTIONAL (see Section 4.3). The client MUST also be able to request CA certificates from the EST server and parse the returned ""bag"" of certificates (see Section 4.1). Requesting CSR attributes and parsing the returned list of attributes is OPTIONAL (see Section 4.5). [Chunk 2] Details of the EST client application configuration are out of scope of the protocol discussion but are necessary for understanding the prerequisites of initiating protocol operations. The EST client is RECOMMENDED to be configured with TA databases for Section 3.3.1 or with a secret key for Section 3.3.3. Implementations conforming to this standard MUST provide the ability to designate Explicit TAs [Chunk 3] . For human usability reasons, a ""fingerprint"" of an Explicit TA database entry can be configured for bootstrapping as discussed in Section 4.1.1. Configuration of an Implicit TA database, perhaps by its inclusion within the EST client distribution or available from the operating system, provides flexibility along with the caveats detailed in Section 6. Implementations conforming to this standard MUST provide the ability to disable use of any Implicit TA database. [Chunk 4] The EST client is configured with sufficient information to form the EST server URI. This can be the full operation path segment (e.g., https://www.example.com/.well-known/est/ or https://www.example.com/.well-known/est/arbitraryLabel1), or the EST client can be configured with a tuple composed of the authority portion of the URI along with the OPTIONAL label (e.g., ""www.example.com:80"" and ""arbitraryLabel1"") or just the authority portion of the URI.",us899.c,partially_covered,partial,"This test sets up a server and calls a simple enroll test; the provided chunk verifies server start return and invokes enrollment but does not show explicit assertions of application-layer callback behaviour in the provided snippet. | #endif only; no assertions. | Test shows successful CSR attributes request (optional) and attempts simple enroll; enroll returns CA_ENROLL_RETRY (asserted), which demonstrates the client can generate the enroll request but the CA did not return a signed cert in this scenario. | Test asserts success for getting CSR attributes and performing simple enroll (est_client_enroll), demonstrating generation of enroll request and successful handling of response. | This test asserts SSL connection failures for get_csrattrs/enroll: demonstrates client behavior under connection failure but not successful parsing of PKI responses. | Contains assertions against expected_enroll_rv for initial calls (ambiguous in this chunk) but includes an asserted copy_enrolled_cert success when rv==EST_ERR_NONE branch is taken; overall partial evidence. | Test explicitly calls enroll_csr and asserts success after retrieving CSR attributes; direct evidence. | This chunk contains an est_client_init call with a ca_chain buffer and asserts successful creation of the client context, confirming the API to designate explicit trust anchors. | This chunk tests error returns for CSR attributes and enroll operations but does not include est_client_init or CA designation calls in the provided snippet. | No est_client_init or CA provisioning evidence in this chunk (server set, get_csrattrs, enroll). | Client initialization and enroll prep; does not test or assert implicit TA disabling. | Client setup and key generation; no evidence of testing implicit TA disable ability. | Standard client enroll flow test; does not exercise or assert disabling implicit TA DB. | The test configures authority-only and invokes operations, asserting SSL_CONNECT (failure to connect). It demonstrates client uses configured authority but does not validate path-segment usage. | The test configures authority-only and obtains CSR attributes successfully; enroll produces a CA_ENROLL_RETRY indicating the client used the configured server. This validates authority configuration though the enroll path returned a specific server-side response. | The test demonstrates using authority-only configuration to obtain CSR attributes and perform enroll successfully, providing direct coverage.",est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_ossl_util.c | est_proxy.c | est_server.c | est_server.h | est_server_http.c
RQ14,"[Chunk 0] REQUIREMENT 14: APPLICATION LAYER [Chunk 1] The EST client MUST be capable of generating and parsing Simple PKI messages (see Section 4.2). Generating and parsing Full PKI messages is OPTIONAL (see Section 4.3). The client MUST also be able to request CA certificates from the EST server and parse the returned ""bag"" of certificates (see Section 4.1). Requesting CSR attributes and parsing the returned list of attributes is OPTIONAL (see Section 4.5). [Chunk 2] Details of the EST client application configuration are out of scope of the protocol discussion but are necessary for understanding the prerequisites of initiating protocol operations. The EST client is RECOMMENDED to be configured with TA databases for Section 3.3.1 or with a secret key for Section 3.3.3. Implementations conforming to this standard MUST provide the ability to designate Explicit TAs [Chunk 3] . For human usability reasons, a ""fingerprint"" of an Explicit TA database entry can be configured for bootstrapping as discussed in Section 4.1.1. Configuration of an Implicit TA database, perhaps by its inclusion within the EST client distribution or available from the operating system, provides flexibility along with the caveats detailed in Section 6. Implementations conforming to this standard MUST provide the ability to disable use of any Implicit TA database. [Chunk 4] The EST client is configured with sufficient information to form the EST server URI. This can be the full operation path segment (e.g., https://www.example.com/.well-known/est/ or https://www.example.com/.well-known/est/arbitraryLabel1), or the EST client can be configured with a tuple composed of the authority portion of the URI along with the OPTIONAL label (e.g., ""www.example.com:80"" and ""arbitraryLabel1"") or just the authority portion of the URI.",us900.c,partially_covered,partial,#endif only; no assertions. | Same pattern: successful get_cacerts and non-zero length is asserted; copy is invoked; shows CA cert retrieval capability. | Authority-only configuration followed by successful retrieval of CA certs and asserted non-zero length demonstrates the configured authority was used to form the EST URI for cacerts.,est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_ossl_util.c | est_proxy.c | est_server.c | est_server.h | est_server_http.c
RQ14,"[Chunk 0] REQUIREMENT 14: APPLICATION LAYER [Chunk 1] The EST client MUST be capable of generating and parsing Simple PKI messages (see Section 4.2). Generating and parsing Full PKI messages is OPTIONAL (see Section 4.3). The client MUST also be able to request CA certificates from the EST server and parse the returned ""bag"" of certificates (see Section 4.1). Requesting CSR attributes and parsing the returned list of attributes is OPTIONAL (see Section 4.5). [Chunk 2] Details of the EST client application configuration are out of scope of the protocol discussion but are necessary for understanding the prerequisites of initiating protocol operations. The EST client is RECOMMENDED to be configured with TA databases for Section 3.3.1 or with a secret key for Section 3.3.3. Implementations conforming to this standard MUST provide the ability to designate Explicit TAs [Chunk 3] . For human usability reasons, a ""fingerprint"" of an Explicit TA database entry can be configured for bootstrapping as discussed in Section 4.1.1. Configuration of an Implicit TA database, perhaps by its inclusion within the EST client distribution or available from the operating system, provides flexibility along with the caveats detailed in Section 6. Implementations conforming to this standard MUST provide the ability to disable use of any Implicit TA database. [Chunk 4] The EST client is configured with sufficient information to form the EST server URI. This can be the full operation path segment (e.g., https://www.example.com/.well-known/est/ or https://www.example.com/.well-known/est/arbitraryLabel1), or the EST client can be configured with a tuple composed of the authority portion of the URI along with the OPTIONAL label (e.g., ""www.example.com:80"" and ""arbitraryLabel1"") or just the authority portion of the URI.",us901.c,not_covered,weak,#endif only; no assertions.,est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_ossl_util.c | est_proxy.c | est_server.c | est_server.h | est_server_http.c
RQ14,"[Chunk 0] REQUIREMENT 14: APPLICATION LAYER [Chunk 1] The EST client MUST be capable of generating and parsing Simple PKI messages (see Section 4.2). Generating and parsing Full PKI messages is OPTIONAL (see Section 4.3). The client MUST also be able to request CA certificates from the EST server and parse the returned ""bag"" of certificates (see Section 4.1). Requesting CSR attributes and parsing the returned list of attributes is OPTIONAL (see Section 4.5). [Chunk 2] Details of the EST client application configuration are out of scope of the protocol discussion but are necessary for understanding the prerequisites of initiating protocol operations. The EST client is RECOMMENDED to be configured with TA databases for Section 3.3.1 or with a secret key for Section 3.3.3. Implementations conforming to this standard MUST provide the ability to designate Explicit TAs [Chunk 3] . For human usability reasons, a ""fingerprint"" of an Explicit TA database entry can be configured for bootstrapping as discussed in Section 4.1.1. Configuration of an Implicit TA database, perhaps by its inclusion within the EST client distribution or available from the operating system, provides flexibility along with the caveats detailed in Section 6. Implementations conforming to this standard MUST provide the ability to disable use of any Implicit TA database. [Chunk 4] The EST client is configured with sufficient information to form the EST server URI. This can be the full operation path segment (e.g., https://www.example.com/.well-known/est/ or https://www.example.com/.well-known/est/arbitraryLabel1), or the EST client can be configured with a tuple composed of the authority portion of the URI along with the OPTIONAL label (e.g., ""www.example.com:80"" and ""arbitraryLabel1"") or just the authority portion of the URI.",us903.c,partially_covered,partial,"#endif only; no assertions. | Retrieves CSR attributes and performs enroll with asserted success, demonstrating generation of simple enroll and processing of the server response. | Test explicitly asserts success of CSR attributes retrieval and enroll, demonstrating required behavior. | This chunk shows auth, server, and enroll operations but does not include est_client_init or CA provisioning in the provided snippet. | Explicit authority-only configuration followed by successful CSR attribute retrieval and enroll provides strong evidence the client can be configured with the authority portion. | Authority-only configuration is followed by successful CSR attribute retrieval and enroll, confirming the configured server is used to form the EST URI.",est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_ossl_util.c | est_proxy.c | est_server.c | est_server.h | est_server_http.c
RQ15,"[Chunk 0] REQUIREMENT 15: HTTP LAYER [Chunk 1] HTTP is used to transfer EST messages. URIs are defined for handling each media type (i.e., message type) as described in Section 3.2.2. HTTP is also used for client authentication services when TLS client authentication is not available, due to the lack of a client certificate suitable for use by TLS (see Section 3.2.3). HTTP authentication can also be used in addition to TLS client authentication if the EST server wishes additional authentication information, as noted in Section 2.2.3 [Chunk 2] . Registered media types are used to convey EST messages as specified in Figure 6. [Chunk 3] HTTP 1.1 [RFC2616] and above support persistent connections. As described in Section 8.1 of RFC 2616, persistent connections may be used to reduce network and processing loads associated with multiple HTTP requests. EST does not require or preclude persistent HTTP connections.",us1005.c,not_covered,weak,Calls a helper to perform a provisioning sequence; chunk contains no assertion statements to serve as verification evidence in this snippet. | Setup/teardown and a call to easy_provision with server restarted with HTTP auth disabled; no assertions in the chunk. | Test wrapper invocation; no assertions in this chunk.,est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_proxy.c | est_server.c | est_server.h | est_server_http.c
RQ15,"[Chunk 0] REQUIREMENT 15: HTTP LAYER [Chunk 1] HTTP is used to transfer EST messages. URIs are defined for handling each media type (i.e., message type) as described in Section 3.2.2. HTTP is also used for client authentication services when TLS client authentication is not available, due to the lack of a client certificate suitable for use by TLS (see Section 3.2.3). HTTP authentication can also be used in addition to TLS client authentication if the EST server wishes additional authentication information, as noted in Section 2.2.3 [Chunk 2] . Registered media types are used to convey EST messages as specified in Figure 6. [Chunk 3] HTTP 1.1 [RFC2616] and above support persistent connections. As described in Section 8.1 of RFC 2616, persistent connections may be used to reduce network and processing loads associated with multiple HTTP requests. EST does not require or preclude persistent HTTP connections.",us1060.c,not_covered,weak,"Chunk contains a test matrix (cases with HTTP_REQUIRED/OPTIONAL/OFF and expected status codes) but no assertion statements are present in the snippet to serve as verification evidence. | Test matrix fragment; no assertion lines included in this chunk to demonstrate verification of HTTP-layer behaviors. | This snippet configures the server HTTP auth state (HTTP_OFF/OPTIONAL/REQUIRED) which is relevant to the HTTP layer, but the chunk contains no assertions validating outcomes. | Another test matrix fragment mapping auth modes to expected codes; no assertion evidence in this chunk. | Test matrix fragment only; lacks assertions in the provided snippet. | Header/includes only.",est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_proxy.c | est_server.c | est_server.h | est_server_http.c
RQ15,"[Chunk 0] REQUIREMENT 15: HTTP LAYER [Chunk 1] HTTP is used to transfer EST messages. URIs are defined for handling each media type (i.e., message type) as described in Section 3.2.2. HTTP is also used for client authentication services when TLS client authentication is not available, due to the lack of a client certificate suitable for use by TLS (see Section 3.2.3). HTTP authentication can also be used in addition to TLS client authentication if the EST server wishes additional authentication information, as noted in Section 2.2.3 [Chunk 2] . Registered media types are used to convey EST messages as specified in Figure 6. [Chunk 3] HTTP 1.1 [RFC2616] and above support persistent connections. As described in Section 8.1 of RFC 2616, persistent connections may be used to reduce network and processing loads associated with multiple HTTP requests. EST does not require or preclude persistent HTTP connections.",us1159.c,partially_covered,partial,"The test configures HTTP user/password authentication and performs an enroll asserting success, demonstrating HTTP-based authentication in an EST enroll flow. It does not explicitly test URI definitions for each media type nor the TLS-fallback scenario in the provided chunk. | This chunk sets HTTP auth creds, configures the server, and asserts that an enroll_csr call returns EST_ERR_HTTP_BAD_REQ (an HTTP-layer error). It demonstrates interaction over HTTP and assertion of HTTP error mapping, which partially verifies HTTP transport and server response handling. It does not fully validate URI-to-media-type mapping for all operations nor TLS-fallback specifics in the provided fragment. | This chunk configures HTTP auth, performs enrollment via the simplified API, asserts success, and retrieves the enrolled cert. It demonstrates an HTTP-authenticated EST enroll flow; however it doesn't explicitly validate URI mapping for all media types or the exact TLS-fallback behavior. | Same evidence as other US1159 chunks: demonstrates HTTP auth in an enrolment flow and retrieval of the certificate. Covers HTTP authentication usage but not the full set of requirement behaviors (URI coverage, TLS-fallback combination). | Uses simplified enroll API and asserts success; no assertions about Content-Type headers or registered media types. | Duplicate enroll verification; still no Content-Type/media-type assertions. | Asserts that bad request is returned in one scenario, but does not tie this to Content-Type/media-type correctness as specified in Figure 6. | Forces PoP and performs enroll; cleanup assertions present but no Content-Type/media-type checks. | Header/includes only; no assertions related to persistent HTTP connections.",est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_proxy.c | est_server.c | est_server.h | est_server_http.c
RQ15,"[Chunk 0] REQUIREMENT 15: HTTP LAYER [Chunk 1] HTTP is used to transfer EST messages. URIs are defined for handling each media type (i.e., message type) as described in Section 3.2.2. HTTP is also used for client authentication services when TLS client authentication is not available, due to the lack of a client certificate suitable for use by TLS (see Section 3.2.3). HTTP authentication can also be used in addition to TLS client authentication if the EST server wishes additional authentication information, as noted in Section 2.2.3 [Chunk 2] . Registered media types are used to convey EST messages as specified in Figure 6. [Chunk 3] HTTP 1.1 [RFC2616] and above support persistent connections. As described in Section 8.1 of RFC 2616, persistent connections may be used to reduce network and processing loads associated with multiple HTTP requests. EST does not require or preclude persistent HTTP connections.",us1864.c,partially_covered,partial,"Asserts that a POST with BASIC auth returns 200 and then switches server to token auth. This verifies correct HTTP auth success behavior and change of server auth mode (HTTP-layer state transition), but only covers the positive path and not token-mode error cases in this chunk. | Header/includes only.",est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_proxy.c | est_server.c | est_server.h | est_server_http.c
RQ15,"[Chunk 0] REQUIREMENT 15: HTTP LAYER [Chunk 1] HTTP is used to transfer EST messages. URIs are defined for handling each media type (i.e., message type) as described in Section 3.2.2. HTTP is also used for client authentication services when TLS client authentication is not available, due to the lack of a client certificate suitable for use by TLS (see Section 3.2.3). HTTP authentication can also be used in addition to TLS client authentication if the EST server wishes additional authentication information, as noted in Section 2.2.3 [Chunk 2] . Registered media types are used to convey EST messages as specified in Figure 6. [Chunk 3] HTTP 1.1 [RFC2616] and above support persistent connections. As described in Section 8.1 of RFC 2616, persistent connections may be used to reduce network and processing loads associated with multiple HTTP requests. EST does not require or preclude persistent HTTP connections.",us1883.c,partially_covered,weak,"Chunk contains only a test description describing expected behavior for token auth with no callback; no assertion lines presented in the chunk to verify HTTP-layer behavior. | Chunk is a descriptive comment of test intent (callback returns empty credentials). No assertions in the provided chunk to verify HTTP-level outcomes. | This test asserts that an auth callback was invoked; it does not assert that registered media types (Content-Type) are used per Figure 6. | This test file defines a Content-Type macro for a PKCS#10 request (application/pkcs10), indicating awareness/use of a specific media type constant. However, it does not contain an assertion that verifies the server/client actually sends or validates this Content-Type per Figure 6, so the coverage is partial/weak. | Performs PKCS7 parsing and asserts results, but does not assert Content-Type usage. | Header/includes only.",est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_proxy.c | est_server.c | est_server.h | est_server_http.c
RQ15,"[Chunk 0] REQUIREMENT 15: HTTP LAYER [Chunk 1] HTTP is used to transfer EST messages. URIs are defined for handling each media type (i.e., message type) as described in Section 3.2.2. HTTP is also used for client authentication services when TLS client authentication is not available, due to the lack of a client certificate suitable for use by TLS (see Section 3.2.3). HTTP authentication can also be used in addition to TLS client authentication if the EST server wishes additional authentication information, as noted in Section 2.2.3 [Chunk 2] . Registered media types are used to convey EST messages as specified in Figure 6. [Chunk 3] HTTP 1.1 [RFC2616] and above support persistent connections. As described in Section 8.1 of RFC 2616, persistent connections may be used to reduce network and processing loads associated with multiple HTTP requests. EST does not require or preclude persistent HTTP connections.",us2174.c,partially_covered,partial,"Test setup: configures server and proxy auth modes and sets tokens; no assertions in provided snippet to validate behavior. | Test setup for token-auth scenarios with proxy; no assertions in the provided chunk. | Chunk shows a call to set the EST server address/port but contains no assertions or checks demonstrating HTTP transport, URI mapping, or HTTP authentication behavior in the provided snippet. | This chunk retrieves an enrolled cert, then explicitly enables HTTP token authentication on the server and sets a client-side auth credential callback, with assertions checking success. This evidences exercising HTTP-based token auth and the ability to configure HTTP auth in the flow (ties to requirement that HTTP auth is used), but it does not explicitly demonstrate a TLS-missing fallback scenario or assertion of combined TLS+HTTP auth behavior in the provided snippet. | Asserts that auth callback was invoked; no Content-Type/media-type assertions. | Asserts auth callback invocation but lacks assertions about Content-Type or registered media types. | Sets server address/port; not asserting media types or Content-Type headers. | Sets server address/port; no persistent connection assertions. | Header/includes only. | HTTP auth credential provider code; not about connection persistence. | HTTP auth credential provider code for digest; not about persistence.",est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_proxy.c | est_server.c | est_server.h | est_server_http.c
RQ15,"[Chunk 0] REQUIREMENT 15: HTTP LAYER [Chunk 1] HTTP is used to transfer EST messages. URIs are defined for handling each media type (i.e., message type) as described in Section 3.2.2. HTTP is also used for client authentication services when TLS client authentication is not available, due to the lack of a client certificate suitable for use by TLS (see Section 3.2.3). HTTP authentication can also be used in addition to TLS client authentication if the EST server wishes additional authentication information, as noted in Section 2.2.3 [Chunk 2] . Registered media types are used to convey EST messages as specified in Figure 6. [Chunk 3] HTTP 1.1 [RFC2616] and above support persistent connections. As described in Section 8.1 of RFC 2616, persistent connections may be used to reduce network and processing loads associated with multiple HTTP requests. EST does not require or preclude persistent HTTP connections.",us3496.c,not_covered,weak,"Chunk contains include directives only; no assertions or test logic are present to verify HTTP transport, URIs, or auth behavior. | Defines server constants and CA cert path; no Content-Type/media-type assertions. | Header/includes only; no assertion of persistent connection behavior. | This chunk asserts behavior about invalid path segments; unrelated to persistent connections.",est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_proxy.c | est_server.c | est_server.h | est_server_http.c
