Requirement Id,Description,Test,Verdict,Verdict Confidence,Reason,Supporting Files
RQ102,RQ102 Only registered subscribers shall be allowed to establish traces.,TC143,not_covered,weak,"TC143 exercises the act of registering a subscriber with the subscriber manager (state transition). While related (it creates the registered state), it does not assert that only registered subscribers may establish traces, so it does not directly verify the requirement.",—
RQ102,RQ102 Only registered subscribers shall be allowed to establish traces.,TC144,not_covered,weak,"TC144 concerns failing to complete registration and removal from the system. It does not assert behavior about establishing traces (neither success nor explicit prohibition), so it does not verify the requirement directly.",—
RQ102,RQ102 Only registered subscribers shall be allowed to establish traces.,TC147,not_covered,weak,"TC147 concerns publishing an event and notification delivery; it does not assert or test trace establishment permissions, therefore it does not cover the requirement.",—
RQ102,RQ102 Only registered subscribers shall be allowed to establish traces.,TC150,not_covered,weak,TC150 addresses event notification processing by a subscriber manager and does not assert or verify who may establish traces; therefore it does not cover the requirement.,—
RQ103,RQ103 A user shall register as a subscriber.,TC142,not_covered,weak,TC142 exercises behavior for a non-registered subscriber attempting an action; it documents absence of registration but does not verify the registration capability required by RQ103.,—
RQ103,RQ103 A user shall register as a subscriber.,TC143,covered,full,"TC143 explicitly exercises the registration action (happy path). The test step directly matches the requirement phrase 'register as a subscriber' and specifies the subscriber registers with the subscriber manager. Although the artifact is a high-level test case description rather than code, it explicitly asserts the successful registration postcondition.",—
RQ103,RQ103 A user shall register as a subscriber.,TC144,partially_covered,partial,TC144 addresses the registration flow but as a negative/abort scenario. It demonstrates handling of a registration attempt that is not completed (system removes the subscriber). This verifies aspects of the registration workflow (ability to abort and system behavior on abort) but does not assert successful registration behaviour required by RQ103.,—
RQ103,RQ103 A user shall register as a subscriber.,TC147,not_covered,weak,TC147 concerns real-time event publication and assumes a subscriber manager has subscriptions; it does not include steps that assert a user registering as a subscriber.,—
RQ103,RQ103 A user shall register as a subscriber.,TC149,not_covered,weak,TC149 tests event notification storage for registered subscribers; it assumes registration but contains no steps asserting the registration action itself.,—
RQ103,RQ103 A user shall register as a subscriber.,TC150,not_covered,weak,"TC150 concerns event notification processing by an already-registered subscriber manager and assumes registration exists, but it does not exercise or assert that a user registers as a subscriber.",—
RQ104,RQ104 On registration a subscriber shall register itself under the control of a subscriber manager,TC143,covered,full,"The test explicitly exercises the registration action ('The subscriber registers itself with the subscriber manager') and states the postcondition that the subscriber is registered under the subscriber manager, directly matching the requirement's stated behaviour.",—
RQ104,RQ104 On registration a subscriber shall register itself under the control of a subscriber manager,TC144,not_covered,weak,"This test documents a negative/failure scenario where the subscriber attempts to exit without registering; it does not assert that a subscriber successfully registers under a subscriber manager, so it does not verify the requirement's positive behavior.",—
RQ104,RQ104 On registration a subscriber shall register itself under the control of a subscriber manager,TC147,not_covered,weak,This test concerns event publication and subscription state and does not assert that a subscriber registers itself under control of a subscriber manager.,—
RQ104,RQ104 On registration a subscriber shall register itself under the control of a subscriber manager,TC149,not_covered,weak,This test assumes the existence of registered subscribers but does not perform or assert the registration action itself; therefore it does not verify the requirement.,—
RQ104,RQ104 On registration a subscriber shall register itself under the control of a subscriber manager,TC150,not_covered,weak,"Like TC149, this test assumes registered subscribers but does not exercise or assert subscriber registration under a subscriber manager.",—
RQ105,RQ105 The user shall establish traces between requirements and other types of artifacts by establishing a subscription from an artifact to the relevant requirement,TC141,partially_covered,partial,"The test explicitly exercises establishing a trace between a UML artifact and a requirement and asserts the postcondition that the trace exists. However, it does not explicitly describe the subscription mechanism as 'a subscription from an artifact to the requirement' (directionality and subscription semantics are not detailed), so core behavior is covered but the exact subscription semantics and boundary/error conditions are not fully verified.",—
RQ105,RQ105 The user shall establish traces between requirements and other types of artifacts by establishing a subscription from an artifact to the relevant requirement,TC142,partially_covered,partial,"This test verifies a negative/error case where an unregistered subscriber cannot establish a trace. It demonstrates enforcement of access/registration constraints related to establishing traces, but like the positive test it does not explicitly assert the action as 'establishing a subscription from an artifact to the requirement' (the subscription direction/semantics remain implicit).",—
RQ105,RQ105 The user shall establish traces between requirements and other types of artifacts by establishing a subscription from an artifact to the relevant requirement,TC147,partially_covered,partial,"This test explicitly uses the term 'subscribed' and demonstrates that subscribers receive notifications for requirement changes, which is related to subscription behavior. However, the requirement specifies establishing a subscription from an artifact to a requirement (artifact -> requirement); this test documents subscriber/manager subscription to requirements (subscriber -> requirement) and event publication, so the direction/semantics are not an exact match.",—
RQ105,RQ105 The user shall establish traces between requirements and other types of artifacts by establishing a subscription from an artifact to the relevant requirement,TC155,not_covered,weak,This test concerns refining requirements and establishing temporary links between requirements (requirement-to-requirement links). It does not address traces between requirements and other artifact types nor creation of subscriptions from artifacts to requirements.,—
RQ105,RQ105 The user shall establish traces between requirements and other types of artifacts by establishing a subscription from an artifact to the relevant requirement,TC162,not_covered,weak,"This test is topically related: it describes the event server finding subscribers and using artifact-linked requirements to construct messages for subscribers. It implies the existence of subscriptions (subscribers identified) and related requirement-artifact linkage, but it does not directly test the user action of establishing a subscription from an artifact to a requirement, nor the explicit establishment of a trace/subscription.",—
RQ106,RQ106 Each artifact shall be placed under the control of a subscriber manager,TC143,partially_covered,partial,"This test contains a direct registration assertion: a subscriber is registered under a subscriber manager. It maps closely to the control/placement concept, but the subject is a ""subscriber"" rather than a generic ""artifact"" and it does not assert the universal guarantee (""each artifact"") or other behaviours (persistence, enforcement across artifact types).",—
RQ106,RQ106 Each artifact shall be placed under the control of a subscriber manager,TC144,partially_covered,partial,"This test documents a negative path where an entity (subscriber) is not registered under a subscriber manager and is removed. It demonstrates system behaviour when registration (placement under control) does not occur, which is relevant but does not prove that ""each artifact"" is placed under control or how the system ensures placement for all artifact types.",—
RQ106,RQ106 Each artifact shall be placed under the control of a subscriber manager,TC147,partially_covered,weak,"The precondition that the subscriber manager ""has subscribed to at least one requirement"" indicates a relationship between subscriber manager and requirements (requirements are artifacts). However, the test does not assert that each artifact is placed under control, nor does it verify enforcement or universal coverage—only that certain subscriptions exist.",—
RQ106,RQ106 Each artifact shall be placed under the control of a subscriber manager,TC149,partially_covered,weak,"This test assumes the existence of registered subscribers under a subscriber manager (which implicitly indicates control relationships exist). However, it does not assert that artifacts are placed under a subscriber manager nor that this is enforced for all artifacts.",—
RQ106,RQ106 Each artifact shall be placed under the control of a subscriber manager,TC162,partially_covered,weak,"This test shows that the event server links requirements to artifacts and delivers customized messages to subscribers, implying a mapping between artifacts/requirements and subscribers. It suggests artifact-to-subscriber relationships but does not prove that every artifact is placed under a subscriber manager's control or describe enforcement mechanisms.",—
RQ106,RQ106 Each artifact shall be placed under the control of a subscriber manager,TC164,not_covered,weak,This test concerns processing event message ordering and does not assert or verify that artifacts are placed under the control of a subscriber manager. No evidence lines in the test verify the requirement.,—
RQ107,RQ107 The user shall be able to delete subscriptions.,TC143,not_covered,weak,"This test covers subscriber registering with a subscriber manager, not deletion of subscriptions by a user.",—
RQ107,RQ107 The user shall be able to delete subscriptions.,TC144,not_covered,weak,This test describes subscriber registration failure and removal; it does not exercise or assert user-initiated deletion of subscriptions.,—
RQ107,RQ107 The user shall be able to delete subscriptions.,TC145,covered,partial,"This test explicitly names 'Delete subscriptions', includes the user action 'The user deletes the subscription' and the postcondition 'The subscription has been deleted.' That directly exercises the required capability (happy-path delete and observable removal). It does not show negative/error cases or boundary handling, so confidence is partial.",—
RQ107,RQ107 The user shall be able to delete subscriptions.,TC147,not_covered,weak,This test describes event publication to subscriber managers; it does not address user deletion of subscriptions.,—
RQ107,RQ107 The user shall be able to delete subscriptions.,TC157,not_covered,weak,"This test concerns deleting a requirement (not a subscription). Although it references deletion semantics for requirements, it does not mention subscriptions or user-driven subscription deletion.",—
RQ108,RQ108 A subscriber manager shall register itself with the eventserver so that it may receive relevant event messages.,TC143,not_covered,weak,TC143 verifies that a subscriber registers with a subscriber manager (subscriber -> subscriber manager). This is a different registration direction and does not assert that the subscriber manager registers itself with the eventserver.,—
RQ108,RQ108 A subscriber manager shall register itself with the eventserver so that it may receive relevant event messages.,TC148,partially_covered,partial,"TC148 shows a subscriber manager coming online and downloading missed events from the eventserver, indicating interaction and event retrieval capability. However, it does not explicitly assert that the subscriber manager performed a registration action with the eventserver (e.g., registration API call, acknowledgement, or registration state), so it only partially supports the requirement.",—
RQ108,RQ108 A subscriber manager shall register itself with the eventserver so that it may receive relevant event messages.,TC149,not_covered,weak,"TC149 describes the subscriber manager receiving event notifications and a precondition that the subscriber manager has registered subscribers. It does not state or assert that the subscriber manager registers itself with the eventserver, nor does it check any registration action or acknowledgement.",—
RQ108,RQ108 A subscriber manager shall register itself with the eventserver so that it may receive relevant event messages.,TC150,not_covered,weak,TC150 describes processing of speculative event notifications and presumes delivery to a subscriber manager. It does not include any assertions that the subscriber manager performs registration with the eventserver.,—
RQ108,RQ108 A subscriber manager shall register itself with the eventserver so that it may receive relevant event messages.,TC161,partially_covered,partial,"TC161 documents the eventserver identifying subscriber managers (and their addresses) and sending notifications. This demonstrates the existence of a server-side mapping or knowledge of subscriber managers (semantic alignment with 'so that it may receive relevant event messages'), but it does not explicitly assert that the subscriber manager 'registers itself' with the eventserver, nor that a registration action/acknowledgement occurs. Therefore it provides partial, indirect evidence only.",—
RQ109,RQ109 If the subscriber manager is online; the push model shall be used to send it event notifications in real time.,TC147,covered,full,"TC147 explicitly requires a subscriber manager to be online, labels the event as published in real time, and states the event notification is sent to the relevant subscriber manager. This directly exercises the condition (online) and the server-initiated send (push) in real time, matching all parts of RQ109.",—
RQ109,RQ109 If the subscriber manager is online; the push model shall be used to send it event notifications in real time.,TC148,not_covered,full,"TC148 describes the offline-to-online pull/download behavior (subscriber downloads missed events). This demonstrates pull-based recovery behavior, not the push-when-online real-time requirement, therefore it does not verify RQ109.",—
RQ109,RQ109 If the subscriber manager is online; the push model shall be used to send it event notifications in real time.,TC149,partially_covered,partial,"TC149 shows the server sends an event notification and the subscriber manager receives it and stores it. This demonstrates server-to-manager delivery (consistent with push) and reception, but the test does not explicitly state the subscriber manager is online as a precondition nor does it assert real-time timing constraints. Therefore it provides partial evidence for RQ109.",—
RQ109,RQ109 If the subscriber manager is online; the push model shall be used to send it event notifications in real time.,TC150,partially_covered,partial,"TC150 also shows receipt and processing of event notifications by the subscriber manager, indicating server-to-manager delivery consistent with push. However, it lacks an explicit online precondition and does not assert real-time delivery constraints, so it only partially verifies RQ109.",—
RQ109,RQ109 If the subscriber manager is online; the push model shall be used to send it event notifications in real time.,TC161,partially_covered,partial,"TC161 demonstrates server-side construction and sending of notifications to subscriber managers (identifying IP/port and sending), which aligns with the push model. However, the test does not explicitly assert the subscriber manager online precondition nor measure/require real-time delivery guarantees, so it partially satisfies RQ109.",—
RQ110,RQ110 Whenever the subscriber manager first comes on line; it shall implement the pull model to retrieve outstanding event messages from the eventserver.,TC147,not_covered,weak,"TC147 describes real-time publication when a subscriber manager is already online and subscribed; this is a push/real-time scenario, not the pull-on-startup behavior.",—
RQ110,RQ110 Whenever the subscriber manager first comes on line; it shall implement the pull model to retrieve outstanding event messages from the eventserver.,TC148,covered,full,"The test explicitly sets the subscriber manager offline with undelivered events on the event server, then brings the manager online and states the postcondition that the manager has successfully downloaded the relevant event notifications. This directly exercises the pull-on-startup behavior required by RQ110.",—
RQ110,RQ110 Whenever the subscriber manager first comes on line; it shall implement the pull model to retrieve outstanding event messages from the eventserver.,TC149,not_covered,weak,TC149 concerns receiving non-speculative event notifications and storing them locally; it does not validate the initial-online pull retrieval from the event server.,—
RQ110,RQ110 Whenever the subscriber manager first comes on line; it shall implement the pull model to retrieve outstanding event messages from the eventserver.,TC150,not_covered,weak,TC150 describes receipt of a speculative event notification when subscribers are registered; it does not address the startup/pull-from-server scenario required by RQ110.,—
RQ110,RQ110 Whenever the subscriber manager first comes on line; it shall implement the pull model to retrieve outstanding event messages from the eventserver.,TC152,not_covered,weak,TC152 addresses speculative event processing after receipt and does not describe startup pull behavior or retrieval of outstanding messages from the event server.,—
RQ110,RQ110 Whenever the subscriber manager first comes on line; it shall implement the pull model to retrieve outstanding event messages from the eventserver.,TC161,not_covered,weak,TC161 details the event server notifying subscribers (a push model) and does not exercise subscriber-manager-initiated pull on startup to retrieve previously undelivered messages.,—
RQ110,RQ110 Whenever the subscriber manager first comes on line; it shall implement the pull model to retrieve outstanding event messages from the eventserver.,TC164,not_covered,weak,TC164 concerns processing order of already-received messages and does not exercise or assert behavior related to the subscriber manager coming online and pulling outstanding messages from the event server.,—
RQ111,RQ111 A subscriber manager shall receive event notifications on behalf of the artifacts that it manages.,TC147,partially_covered,weak,This test documents that an event notification is sent to the relevant subscriber manager when a requirement changes; however it does not explicitly assert that the subscriber manager receives or records the notification in its postconditions. It is therefore only weak evidence toward the requirement.,—
RQ111,RQ111 A subscriber manager shall receive event notifications on behalf of the artifacts that it manages.,TC148,partially_covered,partial,"This test demonstrates that after coming online the subscriber manager downloads stored notifications (explicit receipt), matching the requirement for receiving notifications. Marked partial because it covers reconnection/historical delivery happy path but not failure modes, duplicates, or security validation.",—
RQ111,RQ111 A subscriber manager shall receive event notifications on behalf of the artifacts that it manages.,TC149,partially_covered,partial,"This test explicitly states the subscriber manager receives the event and stores it in a local event log, directly matching the requirement's core behavior (receipt on behalf of a managed subscriber). Confidence is partial because the test covers the happy-path receipt and storage but does not exercise error conditions, failure/retry behavior, or verification that the notification is indeed 'on behalf of the artifacts' beyond the registration statement.",—
RQ111,RQ111 A subscriber manager shall receive event notifications on behalf of the artifacts that it manages.,TC150,partially_covered,partial,"The test asserts receipt ('receives the event notification') and that it is processed, which aligns with the requirement. Coverage is partial because it exercises the speculative notification happy path only; it does not show negative/error handling, verification of correct artifact-to-manager mapping under edge cases, or delivery guarantees.",—
RQ111,RQ111 A subscriber manager shall receive event notifications on behalf of the artifacts that it manages.,TC161,partially_covered,partial,"The test explicitly describes the event server sending notifications and the postcondition that each relevant subscriber manager receives the event on behalf of its managed subscribers, which directly supports the requirement. Partial confidence because it describes server-to-manager delivery but does not exercise error conditions or verification of handling under failures.",—
RQ111,RQ111 A subscriber manager shall receive event notifications on behalf of the artifacts that it manages.,TC163,partially_covered,weak,"This test demonstrates displaying received messages and presumes receipt. It provides indirect evidence that the subscriber manager holds received notifications, but its focus is on display ordering rather than explicitly verifying receipt mechanics or delivery mapping, so evidence is weak.",—
RQ111,RQ111 A subscriber manager shall receive event notifications on behalf of the artifacts that it manages.,TC164,partially_covered,weak,"This test uses as a precondition that a subscriber manager has received messages on behalf of a subscriber, which indicates expected receipt behavior but does not itself verify receipt in the test steps (it tests processing order). Thus it is weak evidence for requirement coverage.",—
RQ112,RQ112 A subscriber manager shall manage traces for one or more artifacts.,TC141,partially_covered,partial,"This test directly exercises establishment of a trace between an artifact and a requirement (postcondition states a trace is established). That is direct evidence of the subscriber manager enabling trace creation. It does not show handling of multiple artifacts, subsequent trace management operations (update/delete/list), or persistence/concurrency behavior.",—
RQ112,RQ112 A subscriber manager shall manage traces for one or more artifacts.,TC142,partially_covered,partial,"This negative test asserts that a non-registered subscriber cannot establish a trace (postcondition: no trace is established). That demonstrates enforcement/control over trace creation by the subscriber manager, addressing an important management dimension (access control). It does not, however, demonstrate management across multiple artifacts, lifecycle operations, or persistence.",—
RQ112,RQ112 A subscriber manager shall manage traces for one or more artifacts.,TC143,not_covered,weak,Test asserts subscriber registration with the subscriber manager (postcondition: subscriber is registered). This is a prerequisite for trace management but does not itself verify management of traces for artifacts.,—
RQ112,RQ112 A subscriber manager shall manage traces for one or more artifacts.,TC147,not_covered,weak,"Test describes real-time event publication and notification flow; it does not assert creation, maintenance, or management of traces for artifacts.",—
RQ112,RQ112 A subscriber manager shall manage traces for one or more artifacts.,TC149,not_covered,weak,Test asserts that an event notification message is stored in the local event log; this concerns event handling and logging rather than managing traces for artifacts.,—
RQ112,RQ112 A subscriber manager shall manage traces for one or more artifacts.,TC162,not_covered,weak,Test concerns construction of composite event messages for speculative events and polling related requirements; it does not assert management of traces by a subscriber manager.,—
RQ113,RQ113 On receipt of an event message; the subscriber manager shall differentiate between speculative and evolutionary events.,TC149,partially_covered,partial,This test demonstrates receipt and a specific processing outcome for a non-speculative (non-speculative / evolutionary) event: storing the message in the local event log. That represents handling of the evolutionary case but does not assert the explicit classification step at receipt that distinguishes event types.,—
RQ113,RQ113 On receipt of an event message; the subscriber manager shall differentiate between speculative and evolutionary events.,TC150,partially_covered,partial,This test shows receipt and processing of a speculative event notification by the subscriber manager. It indicates handling of speculative notifications but does not include an explicit assertion that the subscriber manager classifies messages into speculative vs evolutionary categories or demonstrates the evolutionary branch; therefore coverage is partial.,—
RQ113,RQ113 On receipt of an event message; the subscriber manager shall differentiate between speculative and evolutionary events.,TC152,partially_covered,partial,"This test explicitly states that the subscriber manager parses an incoming message and determines that it is a speculative event, which demonstrates the subscriber manager's ability to recognize speculative events. However, it does not show explicit handling or verification of evolutionary (non-speculative) events in the same test, nor does it show an explicit binary differentiation mechanism covering both branches; therefore it only partially satisfies the requirement.",—
RQ113,RQ113 On receipt of an event message; the subscriber manager shall differentiate between speculative and evolutionary events.,TC161,not_covered,weak,"This test describes notification delivery to subscriber managers for an evolutionary event but does not assert that the subscriber manager differentiates the event type on receipt or performs distinct handling based on that classification. It only demonstrates reception, not classification.",—
RQ113,RQ113 On receipt of an event message; the subscriber manager shall differentiate between speculative and evolutionary events.,TC162,not_covered,weak,This test concerns event server behavior constructing composite messages for a speculative event and sending to subscribers; it does not assert behavior of the subscriber manager on receipt nor that the subscriber manager differentiates event types.,—
RQ114,RQ114 The subscriber manager shall store information for evolutionary events in an eventlog.,TC147,not_covered,weak,TC147 describes real-time publication of events to subscriber managers but contains no assertion that the subscriber manager stores evolutionary events in an eventlog.,—
RQ114,RQ114 The subscriber manager shall store information for evolutionary events in an eventlog.,TC148,not_covered,weak,"TC148 asserts the subscriber manager downloads missed event notifications when coming online, but does not assert that it stores evolutionary events in a local eventlog after download.",—
RQ114,RQ114 The subscriber manager shall store information for evolutionary events in an eventlog.,TC149,partially_covered,partial,"TC149 explicitly asserts that the subscriber manager stores received non-speculative event notifications in its local event log. Non-speculative events in the artifact set correspond to evolutionary events, so this provides direct evidence of storage. However, the test covers only a single happy-path assertion (storing a received notification) and lacks evidence for detailed behaviors (content, durability, error paths, retrieval, concurrency), so confidence is partial.",—
RQ114,RQ114 The subscriber manager shall store information for evolutionary events in an eventlog.,TC150,not_covered,weak,TC150 states that speculative event notifications are processed according to protocols; it does not assert that evolutionary events are stored in an eventlog by the subscriber manager.,—
RQ114,RQ114 The subscriber manager shall store information for evolutionary events in an eventlog.,TC152,not_covered,weak,TC152 describes processing of speculative events by the subscriber manager (model injection/execution) but does not assert storage of evolutionary events in an eventlog.,—
RQ114,RQ114 The subscriber manager shall store information for evolutionary events in an eventlog.,TC159,not_covered,weak,TC159 documents that the event server stores details in its own event log and categorizes events. It does not assert that the subscriber manager stores evolutionary events in its eventlog.,—
RQ114,RQ114 The subscriber manager shall store information for evolutionary events in an eventlog.,TC161,not_covered,weak,TC161 asserts that notification messages are received by subscriber managers but contains no assertion that the subscriber manager stores evolutionary events in an eventlog.,—
RQ115,RQ115 The user shall be able to construct speculative queries using a GUI.,TC151,covered,full,"The test step explicitly states the user action of constructing a speculative query using a GUI tool, which directly exercises the requirement's core behavior. The test also includes a postcondition verifying that a speculative event message is received, closing the end-to-end action.",—
RQ115,RQ115 The user shall be able to construct speculative queries using a GUI.,TC152,not_covered,weak,"This test focuses on subscriber manager processing of a speculative event message (parsing, injecting values, re-execution, restoring state). It does not assert that a user constructed the speculative query via a GUI, so it does not verify the requirement.",—
RQ115,RQ115 The user shall be able to construct speculative queries using a GUI.,TC155,not_covered,weak,"This test involves refining a requirement through the trigger driver and sending a refine event; it does not show the user constructing speculative queries with a GUI, so it does not verify the requirement.",—
RQ115,RQ115 The user shall be able to construct speculative queries using a GUI.,TC156,not_covered,weak,"This test addresses modifying a requirement and sending a modify event. It does not evidence a user constructing speculative queries via a GUI, therefore it does not verify the requirement.",—
RQ115,RQ115 The user shall be able to construct speculative queries using a GUI.,TC162,not_covered,weak,"This test describes event server behavior after receiving a speculative event message (constructing composite messages, polling DOORS, sending customized messages). It does not include any user GUI action to construct speculative queries, so it does not verify the requirement.",—
RQ115,RQ115 The user shall be able to construct speculative queries using a GUI.,TC165,not_covered,weak,"This test covers the user's processing of event messages (examining messages, updating artifacts, selecting tentative links). It does not demonstrate the user constructing speculative queries via a GUI, so it does not verify the requirement.",—
RQ116,RQ116 The subscriber manager shall immediately process speculative events.,TC149,not_covered,weak,"TC149 concerns non-speculative event notifications and storing the event in the local event log. It does not address speculative events nor immediacy, so it provides no verification evidence for this requirement.",—
RQ116,RQ116 The subscriber manager shall immediately process speculative events.,TC150,partially_covered,partial,"TC150 indicates that a received (including speculative) event notification is processed by the subscriber manager according to protocols. It establishes processing behavior but does not claim or test immediacy (no latency/prioritization assertions), so only partial coverage of the requirement is provided.",—
RQ116,RQ116 The subscriber manager shall immediately process speculative events.,TC152,partially_covered,partial,"TC152 demonstrates that speculative events are detected and fully processed (model injection, execution, result collation, restoration, response). However, it does not assert or measure that processing occurs 'immediately' (no timing, prioritization, or latency bounds), so the timing aspect of the requirement is not verified.",—
RQ116,RQ116 The subscriber manager shall immediately process speculative events.,TC162,not_covered,weak,"TC162 describes the event server constructing/composing speculative event messages and sending them to subscribers. It addresses message composition on the server side, not subscriber manager behavior or immediacy of processing.",—
RQ116,RQ116 The subscriber manager shall immediately process speculative events.,TC164,not_covered,weak,TC164 addresses user attempts to process events out of order and enforcement of ordering rules. It does not reference speculative events or the requirement to process them immediately.,—
RQ117,RQ117 The subscriber manager shall re execute the model using the speculative values.,TC149,not_covered,weak,This test concerns receipt/storage of non-speculative event notifications and does not mention injecting speculative values or re-executing the model.,—
RQ117,RQ117 The subscriber manager shall re execute the model using the speculative values.,TC150,not_covered,weak,This test documents receipt and processing of a speculative event notification but does not state injection of speculative values or re-execution of the model; therefore it does not verify the requirement.,—
RQ117,RQ117 The subscriber manager shall re execute the model using the speculative values.,TC151,not_covered,weak,"This test describes construction of a speculative query and eventual receipt by the event server, but does not assert that the subscriber manager re-executes the model using speculative values.",—
RQ117,RQ117 The subscriber manager shall re execute the model using the speculative values.,TC152,covered,full,"The test step explicitly states injection of values into the performance model and re-execution of the model, matching the requirement phrase exactly and covering the end-to-end behavior (inject speculative values, re-execute, collect results, restore).",—
RQ117,RQ117 The subscriber manager shall re execute the model using the speculative values.,TC162,not_covered,weak,This test concerns the event server constructing and sending customized event messages. It does not state that a subscriber manager will inject speculative values into a model and re-execute it.,—
RQ118,RQ118 The subscriber manager shall report results indicating whether the speculative change negatively impacts other requirements and constraints.,TC147,not_covered,weak,TC147 tests that an event is published in real time and that subscriber managers are reachable/subscribed. It does not verify that the subscriber manager analyzes speculative changes for negative impacts on other requirements/constraints or reports such an analysis; no evidence for RQ118.,—
RQ118,RQ118 The subscriber manager shall report results indicating whether the speculative change negatively impacts other requirements and constraints.,TC149,not_covered,weak,"TC149 describes receiving a non-speculative event and storing it in the local event log. It does not exercise speculative query processing, impact analysis, or reporting whether a speculative change negatively impacts other requirements/constraints; no direct evidence for RQ118.",—
RQ118,RQ118 The subscriber manager shall report results indicating whether the speculative change negatively impacts other requirements and constraints.,TC150,not_covered,weak,TC150 covers subscriber manager receiving a speculative event notification and processing it according to predefined protocols. The description is high-level and does not assert or verify that the subscriber manager reports whether speculative changes negatively impact other requirements/constraints; no explicit evidence for RQ118.,—
RQ118,RQ118 The subscriber manager shall report results indicating whether the speculative change negatively impacts other requirements and constraints.,TC151,not_covered,weak,TC151 covers user construction of a speculative query and that an event message is received by the event server. It does not exercise subscriber manager analysis/reporting of negative impacts on other requirements/constraints; no direct evidence for RQ118.,—
